ID,Time,From,To
1218,0.0,0,0
1219,0.0,1,1
1220,0.0,1,1
1221,0.0,0,0
1222,0.0,0,0
1223,0.15760082772340178,0,1
1224,0.0,0,0
1225,0.6017953397700959,0,1
1226,0.0,0,0
1227,0.7109435357135181,0,1
1228,0.5801819130989214,0,1
1229,0.0,1,1
1230,0.9920214799816234,0,1
1231,0.0,0,0
1232,0.0,1,1
1233,0.0,1,1
1234,0.5744203759246055,0,1
1235,0.0,1,1
1236,0.0,1,1
1237,0.0,0,0
1238,0.7565215878348035,0,1
1239,0.0,1,1
1240,0.0,1,1
1241,0.0,0,0
1242,0.43468386756643895,0,1
1243,0.0,1,1
1244,0.0,1,1
1245,0.0,1,1
1246,0.0,1,1
1247,0.23613995200729165,0,1
1248,0.0,0,0
1249,0.0,0,0
1250,0.0,1,1
1251,0.6719772056968452,0,1
1252,0.0,1,1
1253,0.49889606450361657,0,1
1254,0.1304632394735915,0,1
1255,0.0,1,1
1256,0.0,0,0
1257,0.0,1,1
1258,0.0,0,0
1259,0.0,0,0
1260,0.0,1,1
1261,0.830631122739088,0,1
1262,0.0,0,0
1263,0.0,1,1
1264,0.5847148767689034,0,1
1265,0.11254341618302255,0,1
1266,0.20756269433144503,0,1
1267,0.0,1,1
1268,0.0,1,1
1269,0.0,0,0
1270,0.0,1,1
1271,0.5003054599744183,0,1
1272,0.0,1,1
1273,0.0,1,1
1274,0.0,0,0
1275,0.07810793464327526,0,1
1276,0.0,0,0
1277,0.4561046255361607,0,1
1278,0.0,1,1
1279,0.0,1,1
1280,0.0,1,1
1281,0.38298098484276677,0,1
1282,0.0,1,1
1283,0.0,0,0
1284,0.0,1,1
1285,0.20679649852922,0,1
1286,0.0,0,0
1287,0.0,1,1
1288,0.6117740303265076,0,1
1289,0.0,1,1
1290,0.0,1,1
1291,0.592206833006155,0,1
1292,0.0,1,1
1293,0.0,1,1
1294,0.7134918339195956,0,1
1295,0.0,1,1
1296,0.0,1,1
1297,0.0,1,1
1298,0.0,1,1
1299,0.0,1,1
1300,0.0,1,1
1301,0.0,0,0
1302,0.7171952091193041,0,1
1303,0.0,1,1
1304,0.0,1,1
1305,0.0,1,1
1306,0.0,1,1
1307,0.0,0,0
1308,0.0,1,1
1309,0.8756234151262802,0,1
1310,0.0,1,1
1311,0.0,1,1
1312,0.0,0,0
1313,0.0,1,1
1314,0.0,1,1
1315,0.0,1,1
1316,0.0,1,1
1317,0.0,1,1
1318,0.0,1,1
1319,0.39561111993428233,0,1
1320,0.6546776241413115,0,1
1321,0.0,1,1
1322,0.09014012607342736,0,1
1323,0.749357396756844,0,1
1324,0.0,1,1
1325,0.9187051736676765,0,1
1326,0.0,0,0
1327,0.38639344631440964,0,1
1328,0.0,0,0
1329,0.0,1,1
1330,0.0,0,0
1331,0.25339258416066335,0,1
1332,0.27847977629489873,0,1
1333,0.0,1,1
1334,0.0,0,0
1335,0.0,0,0
1336,0.0,1,1
1337,0.0,0,0
1338,0.3454612691202714,0,1
1339,0.0,1,1
1340,0.0,1,1
1341,0.02358130910625722,0,1
1342,0.0,1,1
1343,0.4183941458058503,0,1
1344,0.0,1,1
1345,0.0,1,1
1346,0.0,1,1
1347,0.0,1,1
1348,0.0,1,1
1349,0.254151571801286,0,1
1350,0.0,1,1
1351,0.0,1,1
1352,0.670830100633445,0,1
1353,0.8809789960729119,0,1
1354,0.0,1,1
1355,0.0,1,1
1356,0.0,1,1
1357,0.5378848985679062,0,1
1358,0.0,1,1
1359,0.0,1,1
1360,0.07158791298038247,0,1
1361,0.0,1,1
1362,0.0,1,1
1363,0.0,0,0
1364,0.8888948270073589,0,1
1365,0.0,0,0
1366,0.0,1,1
1367,0.14506074073479314,0,1
1368,0.0,1,1
1369,0.0,1,1
1370,0.0,0,0
1371,0.9708564226551193,0,1
1372,0.0,1,1
1373,0.0,1,1
1374,0.0,0,0
1375,0.0,0,0
1376,0.0,0,0
1377,0.0,0,0
1378,0.0,1,1
1379,0.23631731521658783,0,1
1380,0.9085447503119278,0,1
1381,0.0,0,0
1382,0.0,0,0
1383,0.0,0,0
1384,0.0,1,1
1385,0.0,1,1
1386,0.2884479500439928,0,1
1387,0.0,1,1
1388,0.0,0,0
1389,0.0,1,1
1390,0.0,0,0
1391,0.0,1,1
1392,0.0,0,0
1393,0.0,1,1
1394,0.0,1,1
1395,0.9619226147248048,0,1
1396,0.0,1,1
1397,0.0,0,0
1398,0.0,1,1
1399,0.0,1,1
1400,0.0,0,0
1401,0.0,1,1
1402,0.0,0,0
1403,0.0,0,0
1404,0.0,0,0
1405,0.0,1,1
1406,0.0,1,1
1407,0.0,1,1
1408,0.8399633937413611,0,1
1409,0.35558658488641803,0,1
1410,0.0,0,0
1411,0.0,1,1
1412,0.0,1,1
1413,0.8456964540683435,0,1
1414,0.0,1,1
1415,0.0,1,1
1416,0.0,1,1
1417,0.0,1,1
1418,0.0,0,0
1419,0.0,1,1
1420,0.0,1,1
1421,0.0,0,0
1422,0.0,1,1
1423,0.4602358817564579,0,1
1424,0.9405536582502633,0,1
1425,0.9729875634206765,0,1
1426,0.0,1,1
1427,0.0,1,1
1428,0.0,0,0
1429,0.0,1,1
1430,0.0,1,1
1431,0.0,1,1
1432,0.0,1,1
1433,0.0,1,1
1434,0.0,0,0
1435,0.0,1,1
1436,0.0,0,0
1437,0.0,1,1
1438,0.14878295051638968,0,1
1439,0.0,0,0
1440,0.21413619612069945,0,1
1441,0.9735759381991343,0,1
1442,0.0,1,1
1443,0.49360737391585197,0,1
1444,0.0,1,1
1445,0.0,0,0
1446,0.0,1,1
1447,0.0,1,1
1448,0.0,0,0
1449,0.0,1,1
1450,0.0,0,0
1451,0.0,0,0
1452,0.0,0,0
1453,0.3429179907809331,0,1
1454,0.0,1,1
1455,0.0,1,1
1456,0.09875238826704824,0,1
1457,0.0,1,1
1458,0.9162242778004759,0,1
1459,0.0,1,1
1460,0.0,0,0
1461,0.4791922358121755,0,1
1462,0.8020806757643439,0,1
1463,0.0,1,1
1464,0.0,1,1
1465,0.0,1,1
1466,0.4946963380241761,0,1
1467,0.0,1,1
1468,0.0,1,1
1469,0.0,0,0
1470,0.0,1,1
1471,0.0,0,0
1472,0.0,1,1
1473,0.0,1,1
1474,0.0,1,1
1475,0.0,0,0
1476,0.0,1,1
1477,0.48424677618169176,0,1
1478,0.5549407104657657,0,1
1479,0.6569733649731703,0,1
1480,0.0,1,1
1481,0.0,0,0
1482,0.0,1,1
1483,0.0,1,1
1484,0.0,0,0
1485,0.0,1,1
1486,0.9231641559179493,0,1
1487,0.0,1,1
1488,0.0,1,1
1489,0.6045503700436887,0,1
1490,0.0,1,1
1491,0.6844916163960356,0,1
1492,0.0,0,0
1493,0.0,1,1
1494,0.0,1,1
1495,0.5694126549622245,0,1
1496,0.0,1,1
1497,0.0,1,1
1498,0.0,0,0
1499,0.0,1,1
1500,0.0,0,0
1501,0.0,0,0
1502,0.3380146519712559,0,1
1503,0.06232677455243374,0,1
1504,0.0,1,1
1505,0.4910625922486901,0,1
1506,0.0,1,1
1507,0.38551589497395167,0,1
1508,0.41254066167357084,0,1
1509,0.0,0,0
1510,0.0,1,1
1511,0.8204172735436908,0,1
1512,0.2576492710669147,0,1
1513,0.0,1,1
1514,0.15979501277426833,0,1
1515,0.0,1,1
1516,0.0,1,1
1517,0.0,1,1
1518,0.0,1,1
1519,0.0,1,1
1520,0.38039887800285976,0,1
1521,0.0,1,1
1522,0.0,1,1
1523,0.0,1,1
1524,0.0,1,1
1525,0.0,1,1
1526,0.0,1,1
1527,0.25117506374420373,0,1
1528,0.0,1,1
1529,0.0,0,0
1530,0.13630429797135402,0,1
1531,0.10023001162167244,0,1
1532,0.3575745153163792,0,1
1533,0.0,1,1
1534,0.0,0,0
1535,0.0,0,0
1536,0.0,1,1
1537,0.7602983652980098,0,1
1538,0.0,1,1
1539,0.0,1,1
1540,0.0,1,1
1541,0.0,1,1
1542,0.7232175166511379,0,1
1543,0.0,1,1
1544,0.0,1,1
1545,0.0,1,1
1546,0.0,1,1
1547,0.0,1,1
1548,0.5705426385842703,0,1
1549,0.0,1,1
1550,0.0,0,0
1551,0.34660157042928164,0,1
1552,0.909795653959423,0,1
1553,0.0,1,1
1554,0.0,0,0
1555,0.0,1,1
1556,0.0,1,1
1557,0.0,1,1
1558,0.0,1,1
1559,0.0,0,0
1560,0.0,1,1
1561,0.0,1,1
1562,0.10909817270875832,0,1
1563,0.5736973574416934,0,1
1564,0.0,1,1
1565,0.0,1,1
1566,0.0,0,0
1567,0.250619068770253,0,1
1568,0.0,1,1
1569,0.05933360228591,0,1
1570,0.0,1,1
1571,0.4781156319424259,0,1
1572,0.0,1,1
1573,0.0,1,1
1574,0.0,1,1
1575,0.0,0,0
1576,0.0,0,0
1577,0.895290673145533,0,1
1578,0.0,1,1
1579,0.0,0,0
1580,0.0,1,1
1581,0.0,1,1
1582,0.0,0,0
1583,0.0,0,0
1584,0.5639504364671573,0,1
1585,0.3081886704317439,0,1
1586,0.0,0,0
1587,0.0,0,0
1588,0.0,0,0
1589,0.0,0,0
1590,0.0,1,1
1591,0.0,1,1
1592,0.0,1,1
1593,0.0,0,0
1594,0.1376339370417894,0,1
1595,0.007048343153150394,0,1
1596,0.0,1,1
1597,0.0,1,1
1598,0.24281003745685048,0,1
1599,0.0,1,1
1600,0.0,1,1
1601,0.0,1,1
1602,0.0,1,1
1603,0.485636831470162,0,1
1604,0.0,1,1
1605,0.025853622582240554,0,1
1606,0.0,0,0
1607,0.0,0,0
1608,0.20656638538521022,0,1
1609,0.0,1,1
1610,0.3782927929694613,0,1
1611,0.0,0,0
1612,0.22206891296873021,0,1
1613,0.0,1,1
1614,0.5807626359027136,0,1
1615,0.0,0,0
1616,0.0,1,1
1617,0.7768794447096925,0,1
1618,0.0,1,1
1619,0.047932923352712264,0,1
1620,0.0,0,0
1621,0.0,1,1
1622,0.0,0,0
1623,0.0,1,1
1624,0.0,1,1
1625,0.0,1,1
1626,0.0,0,0
1627,0.0,1,1
1628,0.0,0,0
1629,0.0,0,0
1630,0.0,1,1
1631,0.0,1,1
1632,0.15810063411014652,0,1
1633,0.0,0,0
1634,0.0,0,0
1635,0.0,1,1
1636,0.0,0,0
1637,0.0,1,1
1638,0.0,1,1
1639,0.0,1,1
1640,0.0,1,1
1641,0.0,0,0
1642,0.5497135053335698,0,1
1643,0.0,1,1
1644,0.0,1,1
1645,0.0,1,1
1646,0.313122341307315,0,1
1647,0.16402482600457946,0,1
1648,0.0,1,1
1649,0.0,1,1
1650,0.5049539824547293,0,1
1651,0.0,0,0
1652,0.45432499744141064,0,1
1653,0.716886525877636,0,1
1654,0.0,1,1
1655,0.0,1,1
1656,0.0,0,0
1657,0.47457643038403685,0,1
1658,0.0,0,0
1659,0.09728609831106283,0,1
1660,0.0,0,0
1661,0.2577863297793853,0,1
1662,0.0,1,1
1663,0.0,1,1
1664,0.0,1,1
1665,0.0,0,0
1666,0.5627307981529577,0,1
1667,0.0,1,1
1668,0.0,0,0
1669,0.0,1,1
1670,0.0,1,1
1671,0.0,1,1
1672,0.0,1,1
1673,0.0,1,1
1674,0.0,0,0
1675,0.0,0,0
1676,0.0,0,0
1677,0.8668387795813706,0,1
1678,0.0,1,1
1679,0.0,0,0
1680,0.0,0,0
1681,0.6422941633850546,0,1
1682,0.0,0,0
1683,0.0,1,1
1684,0.2544295547655733,0,1
1685,0.0,0,0
1686,0.0,0,0
1687,0.0696995437109903,0,1
1688,0.0,1,1
1689,0.0,1,1
1690,0.0,0,0
1691,0.8377355374172525,0,1
1692,0.0,0,0
1693,0.0,0,0
1694,0.05742811565396588,0,1
1695,0.0,1,1
1696,0.0,0,0
1697,0.0,1,1
1698,0.0,1,1
1699,0.0,0,0
1700,0.0,0,0
1701,0.0,1,1
1702,0.0,0,0
1703,0.0,0,0
1704,0.1465603805374608,0,1
1705,0.8246885120787403,0,1
1706,0.28370560800219036,0,1
1707,0.0,1,1
1708,0.0,0,0
1709,0.0,1,1
1710,0.0,1,1
1711,0.08138897448592619,0,1
1712,0.6987064348048625,0,1
1713,0.2063853598762867,0,1
1714,0.0,1,1
1715,0.0,1,1
1716,0.0,1,1
1717,0.6509164990013206,0,1
1718,0.7636992030129528,0,1
1719,0.0,0,0
1720,0.34204574220932793,0,1
1721,0.0,0,0
1722,0.0,1,1
1723,0.0,0,0
1724,0.22330971221439178,0,1
1725,0.0,1,1
1726,0.0,1,1
1727,0.0,0,0
1728,0.0,1,1
1729,0.7168870561635564,0,1
1730,0.0,1,1
1731,0.3432459602453838,0,1
1732,0.0,1,1
1733,0.0,0,0
1734,0.0,1,1
1735,0.5988035780435529,0,1
1736,0.0,1,1
1737,0.3891444665871103,0,1
1738,0.33082883158303356,0,1
1739,0.0,1,1
1740,0.0,0,0
1741,0.3121568361637048,0,1
1742,0.0,1,1
1743,0.0,1,1
1744,0.0,0,0
1745,0.9659155006581697,0,1
1746,0.0,1,1
1747,0.0,1,1
1748,0.0,1,1
1749,0.0,0,0
1750,0.0,1,1
1751,0.0,1,1
1752,0.0,0,0
1753,0.0,1,1
1754,0.9905926704631742,0,1
1755,0.0,0,0
1756,0.0,1,1
1757,0.0,1,1
1758,0.0,1,1
1759,0.0,1,1
1760,0.29600235098227623,0,1
1761,0.0,1,1
1762,0.0,0,0
1763,0.9644712259361206,0,1
1764,0.38199157778149173,0,1
1765,0.0,1,1
1766,0.24711582865999449,0,1
1767,0.0,0,0
1768,0.0,0,0
1769,0.0,1,1
1770,0.0,0,0
1771,0.0,0,0
1772,0.778548893874093,0,1
1773,0.0,1,1
1774,0.0,0,0
1775,0.0,0,0
1776,0.0,1,1
1777,0.0,0,0
1778,0.0,0,0
1779,0.05408251321560509,0,1
1780,0.0,0,0
1781,0.0,1,1
1782,0.8154759900079213,0,1
1783,0.0,0,0
1784,0.0,0,0
1785,0.0,1,1
1786,0.0,0,0
1787,0.9672406638412526,0,1
1788,0.0,1,1
1789,0.0,1,1
1790,0.5142920934296388,0,1
1791,0.0,1,1
1792,0.0,1,1
1793,0.012351657480929923,0,1
1794,0.0,0,0
1795,0.2549489872064752,0,1
1796,0.0,0,0
1797,0.7728345040178304,0,1
1798,0.0,1,1
1799,0.0,0,0
1800,0.0,1,1
1801,0.0,1,1
1802,0.0,1,1
1803,0.12615943463944057,0,1
1804,0.0,1,1
1805,0.3962241681244867,0,1
1806,0.2173868509422775,0,1
1807,0.25501184595663384,0,1
1808,0.0,0,0
1809,0.0,1,1
1810,0.0,0,0
1811,0.0,0,0
1812,0.0,1,1
1813,0.0,1,1
1814,0.0,1,1
1815,0.0,0,0
1816,0.0,1,1
1817,0.0,0,0
1818,0.5389837710248794,0,1
1819,0.00022135977580006738,0,1
1820,0.0,1,1
1821,0.0,1,1
1822,0.0,0,0
1823,0.0,1,1
1824,0.19253235089869558,0,1
1825,0.0,1,1
1826,0.0,0,0
1827,0.0,1,1
1828,0.0,1,1
1829,0.0,1,1
1830,0.0,1,1
1831,0.0,0,0
1832,0.0,0,0
1833,0.0,1,1
1834,0.0,1,1
1835,0.0,1,1
1836,0.0,1,1
1837,0.0,1,1
1838,0.14088091949189174,0,1
1839,0.0,0,0
1840,0.0,0,0
1841,0.12414415069689566,0,1
1842,0.0,0,0
1843,0.0,1,1
1844,0.877129526452988,0,1
1845,0.0,0,0
1846,0.0,1,1
1847,0.0,0,0
1848,0.0,1,1
1849,0.7661600564894089,0,1
1850,0.0,1,1
1851,0.0,0,0
1852,0.0,0,0
1853,0.0,1,1
1854,0.4910010133138397,0,1
1855,0.6817631218516116,0,1
1856,0.0,1,1
1857,0.0,1,1
1858,0.7591163005108493,0,1
1859,0.0,0,0
1860,0.6306414327760445,0,1
1861,0.0,1,1
1862,0.5051709822093892,0,1
1863,0.0,0,0
1864,0.0,1,1
1865,0.0,1,1
1866,0.0,1,1
1867,0.0,1,1
1868,0.7356857223879857,0,1
1869,0.0,1,1
1870,0.0,0,0
1871,0.0,1,1
1872,0.0,0,0
1873,0.0,1,1
1874,0.31201245596120153,0,1
1875,0.31331160978824557,0,1
1876,0.0,1,1
1877,0.19901097237912968,0,1
1878,0.0,1,1
1879,0.0,1,1
1880,0.2510868857468751,0,1
1881,0.8777654918458025,0,1
1882,0.7850740368454132,0,1
1883,0.0,0,0
1884,0.0,1,1
1885,0.0,1,1
1886,0.0,1,1
1887,0.11115947037773588,0,1
1888,0.0,0,0
1889,0.0,1,1
1890,0.0,1,1
1891,0.49713758182657886,0,1
1892,0.0,1,1
1893,0.0,1,1
1894,0.0,1,1
1895,0.0,0,0
1896,0.21465659508090607,0,1
1897,0.0,0,0
1898,0.0,1,1
1899,0.0,1,1
1900,0.0,1,1
1901,0.892416211363523,0,1
1902,0.12634334929836566,0,1
1903,0.0,1,1
1904,0.0,1,1
1905,0.0,1,1
1906,0.0,1,1
1907,0.0,1,1
1908,0.0,1,1
1909,0.0,0,0
1910,0.30976198976447455,0,1
1911,0.0,0,0
1912,0.0,1,1
1913,0.0,1,1
1914,0.0,1,1
1915,0.0,0,0
1916,0.0,0,0
1917,0.0,1,1
1918,0.46164059561957704,0,1
1919,0.4982137341887256,0,1
1920,0.0,1,1
1921,0.0,0,0
1922,0.0,1,1
1923,0.155320634684588,0,1
1924,0.0,1,1
1925,0.0,1,1
1926,0.0,1,1
1927,0.0,1,1
1928,0.8618136187195987,0,1
1929,0.0,1,1
1930,0.0,1,1
1931,0.0,1,1
1932,0.0,1,1
1933,0.0,0,0
1934,0.0,0,0
1935,0.0,1,1
1936,0.0,1,1
1937,0.0,0,0
1938,0.0,1,1
1939,0.0,0,0
1940,0.0,1,1
1941,0.0,1,1
1942,0.0,0,0
1943,0.0,0,0
1944,0.0,1,1
1945,0.0,1,1
1946,0.0,1,1
1947,0.0,1,1
1948,0.0,0,0
1949,0.0,1,1
1950,0.0,1,1
1951,0.0,1,1
1952,0.0,1,1
1953,0.0,0,0
1954,0.0,1,1
1955,0.8587065387856058,0,1
1956,0.0,1,1
1957,0.0,1,1
1958,0.0,1,1
1959,0.0,0,0
1960,0.2259698520783162,0,1
1961,0.0,1,1
1962,0.5272724199639456,0,1
1963,0.0,1,1
1964,0.0,0,0
1965,0.0,1,1
1966,0.0,1,1
1967,0.0,1,1
1968,0.0,1,1
1969,0.0,1,1
1970,0.0,1,1
1971,0.0,1,1
1972,0.0,1,1
1973,0.03166733879209005,0,1
1974,0.0,1,1
1975,0.0,1,1
1976,0.7632885648234159,0,1
1977,0.770112110485717,0,1
1978,0.0,1,1
1979,0.0,0,0
1980,0.0,1,1
1981,0.0,1,1
1982,0.0,0,0
1983,0.9231485024111227,0,1
1984,0.0,0,0
1985,0.7233725404422504,0,1
1986,0.0,0,0
1987,0.0,1,1
1988,0.0,1,1
1989,0.0,0,0
1990,0.0,0,0
1991,0.4494908495431915,0,1
1992,0.0,1,1
1993,0.0,1,1
1994,0.0,0,0
1995,0.0,1,1
1996,0.0,0,0
1997,0.0,1,1
1998,0.213222228558542,0,1
1999,0.0,1,1
2000,0.0,1,1
2001,0.8284544216400892,0,1
2002,0.0,1,1
2003,0.0,0,0
2004,0.9311683037569406,0,1
2005,0.0,1,1
2006,0.0,0,0
2007,0.0,1,1
2008,0.0,1,1
2009,0.5958069893013342,0,1
2010,0.9780481927423003,0,1
2011,0.0,1,1
2012,0.0,0,0
2013,0.0,1,1
2014,0.4046774045960091,0,1
2015,0.509931181518705,0,1
2016,0.0,1,1
2017,0.9480010908489016,0,1
2018,0.0,1,1
2019,0.0,1,1
2020,0.0,1,1
2021,0.0,1,1
2022,0.0,1,1
2023,0.0,1,1
2024,0.0,1,1
2025,0.0,1,1
2026,0.2689804479424265,0,1
2027,0.0647087908882581,0,1
2028,0.0,1,1
2029,0.31936220267005544,0,1
2030,0.0,0,0
2031,0.0,0,0
2032,0.0,0,0
2033,0.0,1,1
2034,0.12010688859914675,0,1
2035,0.0,0,0
2036,0.0,1,1
2037,0.0,0,0
2038,0.0,0,0
2039,0.0,0,0
2040,0.0,1,1
2041,0.7921602823866851,0,1
2042,0.4078235572726562,0,1
2043,0.0,1,1
2044,0.3202235001595506,0,1
2045,0.0,1,1
2046,0.27038320408160477,0,1
2047,0.0,0,0
2048,0.0,1,1
2049,0.0,0,0
2050,0.8634395992313052,0,1
2051,0.0,1,1
2052,0.0,0,0
2053,0.0,1,1
2054,0.19071268665312202,0,1
2055,0.0,0,0
2056,0.0,1,1
2057,0.0,0,0
2058,0.0,1,1
2059,0.0,0,0
2060,0.0,0,0
2061,0.0,1,1
2062,0.0,0,0
2063,0.5714959328866146,0,1
2064,0.0,0,0
2065,0.7516281769729601,0,1
2066,0.0,1,1
2067,0.0,1,1
2068,0.0,1,1
2069,0.0,1,1
2070,0.0,1,1
2071,0.0,1,1
2072,0.0,1,1
2073,0.641480855868007,0,1
2074,0.0,1,1
2075,0.7280612998741293,0,1
2076,0.0,1,1
2077,0.0,1,1
2078,0.0,1,1
2079,0.0,0,0
2080,0.0,0,0
2081,0.0,1,1
2082,0.0,0,0
2083,0.8953292432777354,0,1
2084,0.0,0,0
2085,0.0,1,1
2086,0.0,1,1
2087,0.0,1,1
2088,0.0,1,1
2089,0.0,0,0
2090,0.22887745132367643,0,1
2091,0.0,1,1
2092,0.0,1,1
2093,0.9338172772850115,0,1
2094,0.0,1,1
2095,0.0,1,1
2096,0.9864051358003474,0,1
2097,0.0,0,0
2098,0.0,1,1
2099,0.0,1,1
2100,0.0,1,1
2101,0.0,1,1
2102,0.0,1,1
2103,0.0,1,1
2104,0.0,1,1
2105,0.0,1,1
2106,0.0,1,1
2107,0.0,1,1
2108,0.0,0,0
2109,0.3653258157960848,0,1
2110,0.0,1,1
2111,0.0,1,1
2112,0.7651992182015839,0,1
2113,0.0,1,1
2114,0.0,0,0
2115,0.0,1,1
2116,0.5587214284218569,0,1
2117,0.0,0,0
2118,0.0,1,1
2119,0.679097249181608,0,1
2120,0.0,0,0
2121,0.0,1,1
2122,0.0,1,1
2123,0.0,0,0
2124,0.0,1,1
2125,0.0,1,1
2126,0.0,0,0
2127,0.4661902669090251,0,1
2128,0.0,1,1
2129,0.0,1,1
2130,0.0,1,1
2131,0.0,0,0
2132,0.0,1,1
2133,0.0,1,1
2134,0.0,1,1
2135,0.0,1,1
2136,0.0,1,1
2137,0.0,0,0
2138,0.3970132937369669,0,1
2139,0.0,0,0
2140,0.0,0,0
2141,0.0,1,1
2142,0.0,0,0
2143,0.0,1,1
2144,0.0,1,1
2145,0.0,1,1
2146,0.0,1,1
2147,0.0,1,1
2148,0.004495691051861872,0,1
2149,0.46796371610642884,0,1
2150,0.0,0,0
2151,0.0,1,1
2152,0.0,0,0
2153,0.0,1,1
2154,0.7158188212987213,0,1
2155,0.1694528500368685,0,1
2156,0.0,1,1
2157,0.0,1,1
2158,0.2357830330910039,0,1
2159,0.0,1,1
2160,0.0,1,1
2161,0.6554450604890089,0,1
2162,0.8260661161791919,0,1
2163,0.0,1,1
2164,0.0,1,1
2165,0.42036376709409495,0,1
2166,0.0,1,1
2167,0.0,1,1
2168,0.0,1,1
2169,0.39100639525023695,0,1
2170,0.09209690070923571,0,1
2171,0.0,0,0
2172,0.22851798185641936,0,1
2173,0.0,0,0
2174,0.0,0,0
2175,0.7292235859848737,0,1
2176,0.0,1,1
2177,0.17900474784567644,0,1
2178,0.9314480560663312,0,1
2179,0.5879176470922106,0,1
2180,0.08315552588540309,0,1
2181,0.0,0,0
2182,0.0,1,1
2183,0.0,1,1
2184,0.0,1,1
2185,0.0,1,1
2186,0.0,1,1
2187,0.02627621612778308,0,1
2188,0.0,1,1
2189,0.0,1,1
2190,0.9749476127757628,0,1
2191,0.0,1,1
2192,0.0,1,1
2193,0.19185397919322378,0,1
2194,0.0,1,1
2195,0.0,1,1
2196,0.0,0,0
2197,0.0,1,1
2198,0.0,0,0
2199,0.0,1,1
2200,0.0,1,1
2201,0.0,1,1
2202,0.0,0,0
2203,0.9643918262773375,0,1
2204,0.22163162781848245,0,1
2205,0.0,0,0
2206,0.0,1,1
2207,0.022027860732496962,0,1
2208,0.0,1,1
2209,0.0,0,0
2210,0.0,1,1
2211,0.0,0,0
2212,0.0,1,1
2213,0.46223739383860607,0,1
2214,0.0,1,1
2215,0.0,1,1
2216,0.0,0,0
2217,0.0,0,0
2218,0.3391655367019182,0,1
2219,0.0,0,0
2220,0.0,0,0
2221,0.0,0,0
2222,0.0,1,1
2223,0.0,1,1
2224,0.0,1,1
2225,0.0,1,1
2226,0.0,1,1
2227,0.5406966231468384,0,1
2228,0.0,0,0
2229,0.0,0,0
2230,0.0,0,0
2231,0.16464134739187597,0,1
2232,0.0,0,0
2233,0.3025104499716006,0,1
2234,0.0,0,0
2235,0.0,1,1
2236,0.0,1,1
2237,0.0,1,1
2238,0.0,0,0
2239,0.0,1,1
2240,0.0,1,1
2241,0.0,1,1
2242,0.0,1,1
2243,0.6660101848414745,0,1
2244,0.0,0,0
2245,0.0,1,1
2246,0.29282389538699827,0,1
2247,0.0,1,1
2248,0.0,0,0
2249,0.0,1,1
2250,0.0,1,1
2251,0.3855838781833909,0,1
2252,0.0,0,0
2253,0.0,0,0
2254,0.0,1,1
2255,0.0,1,1
2256,0.0,1,1
2257,0.0,0,0
2258,0.0,1,1
2259,0.0,1,1
2260,0.0,1,1
2261,0.0,1,1
2262,0.0,0,0
2263,0.0,1,1
2264,0.0,0,0
2265,0.0,0,0
2266,0.0,0,0
2267,0.0,1,1
2268,0.294739666240203,0,1
2269,0.0,1,1
2270,0.0,1,1
2271,0.0,1,1
2272,0.518312784298805,0,1
2273,0.0,0,0
2274,0.1395126576297928,0,1
2275,0.0,1,1
2276,0.0,1,1
2277,0.0,1,1
2278,0.0,1,1
2279,0.0,1,1
2280,0.0,0,0
2281,0.18485522575004798,0,1
2282,0.0,1,1
2283,0.0,1,1
2284,0.0,1,1
2285,0.0,0,0
2286,0.0,0,0
2287,0.0,1,1
2288,0.0,0,0
2289,0.0,0,0
2290,0.0,1,1
2291,0.0,0,0
2292,0.0,0,0
2293,0.04746581452755172,0,1
2294,0.0,1,1
2295,0.0,1,1
2296,0.0,1,1
2297,0.0,1,1
2298,0.15546719383069763,0,1
2299,0.0,1,1
2300,0.24794592356645684,0,1
2301,0.0,1,1
2302,0.0,1,1
2303,0.0,0,0
2304,0.0,1,1
2305,0.0,1,1
2306,0.0,1,1
2307,0.0,0,0
2308,0.0,1,1
2309,0.0,1,1
2310,0.0,1,1
2311,0.0,1,1
2312,0.623607866358051,0,1
2313,0.0,1,1
2314,0.24897560606169233,0,1
2315,0.9982071026126519,0,1
2316,0.0,1,1
2317,0.7885368944230854,0,1
2318,0.0,0,0
2319,0.23483271463162336,0,1
2320,0.0,0,0
2321,0.0,1,1
2322,0.0,1,1
2323,0.0,1,1
2324,0.0,1,1
2325,0.0,1,1
2326,0.0,1,1
2327,0.0,1,1
2328,0.0,1,1
2329,0.0,1,1
2330,0.0,1,1
2331,0.3158133221269005,0,1
2332,0.0,1,1
2333,0.0,1,1
2334,0.4270917394424899,0,1
2335,0.9709902300716743,0,1
2336,0.7480186237156534,0,1
2337,0.0,1,1
2338,0.0,1,1
2339,0.0,1,1
2340,0.0,0,0
2341,0.0,0,0
2342,0.0,1,1
2343,0.0,0,0
2344,0.5991617845405073,0,1
2345,0.0,0,0
2346,0.0,0,0
2347,0.0,1,1
2348,0.0,0,0
2349,0.0,1,1
2350,0.0,0,0
2351,0.960123471417991,0,1
2352,0.0,1,1
2353,0.18603292057072818,0,1
2354,0.0,1,1
2355,0.0,0,0
2356,0.0,1,1
2357,0.0,1,1
2358,0.0,1,1
2359,0.0,1,1
2360,0.0,0,0
2361,0.0,0,0
2362,0.0,1,1
2363,0.0,1,1
2364,0.0,1,1
